slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
bodega-cumbres-de-abona-arico,Bodega Cumbres de Abona,Arico,Bodega,"Vino blanco afrutado Testamento Malvasía Aromática, Tinto Flor de Chasna","Camino El Viso, s/n, Teguedite, 38580 Arico, Tenerife","Cooperativa de viticultores con bodega en Arico que elabora vinos Cumbres de Abona, Flor de Chasna y Testamento, además del AOVE Oleoteide.",Lun-Vie 07:00–15:00; Sáb 08:00–13:00,+34922768604,bodega@cumbresdeabona.es,https://www.cumbresdeabona.com/,https://www.facebook.com/cumbresdeabona/,https://www.instagram.com/cumbresdeabona/,https://www.google.com/maps/search/?api=1&query=Cumbres%20de%20Abona%2C%20Camino%20El%20Viso%2C%20Teguedite%2C%20Arico%2C%20Tenerife,28.1817000,-16.4982000,,verificado,sí,ecommerce
bodegas-arautava-la-orotava,Bodegas Arautava,La Orotava,Bodega,"Vino Arautava blanco fermentado en barrica, Arautava dulce","Camino La Habanera, 286, 38300 La Orotava, Tenerife","Bodega familiar de La Orotava que elabora vinos de variedades locales y viñedos de cordón trenzado bajo la marca Arautava.",Visitas concertadas,+34922309024,info@bodegasarautava.com,https://bodegasarautava.com/,https://www.facebook.com/arautavawines/,https://www.instagram.com/arautavawines,https://www.google.com/maps/search/?api=1&query=Bodegas%20Arautava%2C%20Camino%20La%20Habanera%20286%2C%2038300%20La%20Orotava%2C%20Tenerife,28.3742013,-16.5379246,,verificado,no comprobado,
bodega-crater-el-sauzal,Bodega Cráter,El Sauzal,Bodega,"Vino tinto Cráter crianza, Magma de Cráter de viñedos ecológicos","Calle San Nicolás, 122, 38360 El Sauzal, Tenerife","Bodega familiar de El Sauzal que elabora vinos de la DO Tacoronte-Acentejo a partir de viñedos propios y ecológicos.",Visitas previa cita,+34922561213,crater@bodegascrater.com,,https://www.facebook.com/bodegascrater/,,https://www.google.com/maps/search/?api=1&query=Bodega%20Cr%C3%A1ter%2C%20Calle%20San%20Nicol%C3%A1s%2C%20122%2C%2038360%20El%20Sauzal%2C%20Tenerife,28.4692000,-16.4455000,,parcial,no comprobado,
bodegas-insulares-tenerife-tacoronte,Bodegas Insulares Tenerife,Tacoronte,Bodega,"Vinos Viña Norte y Humboldt, licores Fayal y vermut","Vereda del Medio, 48, 38350 Tacoronte, Tenerife","Bodega de Tacoronte que elabora vinos, licores y vermut canarios, comercializados también mediante su tienda oficial.",Lun-Vie 08:30–14:30,+34922560107,info@bodegasinsulares.es,https://tienda.bodegasinsulares.es/,https://www.facebook.com/vinanorte/,https://www.instagram.com/bodegasinsularestenerife,https://www.google.com/maps/search/?api=1&query=Bodegas%20Insulares%20Tenerife%2C%20Vereda%20del%20Medio%2C%2048%2C%2038350%20Tacoronte%2C%20Tenerife,28.4760000,-16.4201000,,verificado,sí,ecommerce
bodega-valleoro-la-orotava,Bodega Valleoro,La Orotava,Bodega,"Vino blanco afrutado Valleoro, Tinto tradicional joven","Carretera General La Orotava-Los Realejos, km 4,5, 38315 La Orotava, Tenerife","Bodega de la SAT Unión de Viticultores Valle de La Orotava, que agrupa a viticultores locales y elabora la gama de vinos Valleoro.",Lun-Vie 09:00–14:00,+34922308031,info@bodegavalleoro.com,https://www.bodegavalleoro.com/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Valleoro%2C%20Carretera%20General%20La%20Orotava-Los%20Realejos%2C%20km%204%2C5%2C%2038315%20La%20Orotava%2C%20Tenerife,28.3937000,-16.5314000,,verificado,no comprobado,
bodega-teneguia-fuencaliente-de-la-palma,Bodega Teneguía,Fuencaliente de La Palma,Bodega,"Malvasía dulce Teneguía, Tinto joven Listán Negro palmero","Calle Antonio Francisco Hernández, 10, 38740 Fuencaliente de La Palma, La Palma","Cooperativa vitivinícola de Fuencaliente que elabora vinos de variedades palmeras y ofrece visitas a sus instalaciones.",Lun-Vie 09:00–17:00; Sab 10:00–14:00,+34922444078,info@bodegasteneguia.com,https://www.bodegasteneguia.com/,https://www.facebook.com/bodegasteneguia/,https://www.instagram.com/bodegasteneguia/,https://www.google.com/maps/search/?api=1&query=Bodega%20Tenegu%C3%ADa%2C%20Calle%20Antonio%20Francisco%20Hern%C3%A1ndez%2C%2010%2C%2038740%20Fuencaliente%20de%20La%20Palma,28.4836000,-17.8497000,,verificado,no comprobado,
bodegas-carballo-fuencaliente-de-la-palma,Bodegas Carballo,Fuencaliente de La Palma,Bodega,"Malvasía aromática Carballo, vinos de variedades palmeras","Calle los Canarios, 45, 38740 Fuencaliente de La Palma, La Palma","Bodega familiar de Fuencaliente fundada en 1989 y dedicada a vinos de variedades tradicionales de La Palma.",Visitas concertadas,+34922444102,info@bodegascarballo.com,https://bodegascarballo.com/,https://www.facebook.com/bodegascarballo/,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Carballo%2C%20Fuencaliente%20de%20La%20Palma,28.4871000,-17.8497000,,parcial,no comprobado,
bodega-victoria-torres-pecis-fuencaliente-de-la-palma,Bodega Victoria Torres Pecis,Fuencaliente de La Palma,Bodega,"Vinos de Albillo Criollo y Negramoll de viñas viejas","Calle Fuencaliente de Ciudad Real, s/n, 38740 Fuencaliente de La Palma, La Palma","Pequeña bodega familiar de Fuencaliente que conserva viñas viejas y elabora vinos de variedades autóctonas palmeras.",Visitas concertadas,+34617967499,victoriatorrespecis@gmail.com,,,https://www.instagram.com/victoria.torres.pecis/,https://www.google.com/maps/search/?api=1&query=Bodega%20Victoria%20Torres%20Pecis%2C%20Calle%20Fuencaliente%20de%20Ciudad%20Real%2C%20Fuencaliente%20de%20La%20Palma,28.4906000,-17.8497000,,parcial,no comprobado,
bodega-el-nispero-garafia,Bodega El Níspero,Garafía,Bodega,"Vino blanco de Albillo Criollo, Tinto de Negramoll","Calle Briesta, 3, El Castillo, 38738 Garafía, La Palma","Bodega de Eufrosina Pérez Rodríguez en Garafía, que elabora vinos El Níspero con variedades tradicionales del norte de La Palma.",Visitas y venta en bodega,+34639080712,adali_12@msn.com,https://elnispero.com/,https://www.facebook.com/bodegaselnispero/,,https://www.google.com/maps/search/?api=1&query=Bodega%20El%20N%C3%ADspero%2C%20Calle%20Briesta%2C%203%2C%20El%20Castillo%2C%2038738%20Garaf%C3%ADa%2C%20La%20Palma,28.8041600,-17.9167200,,parcial,sí,telefono
bodegas-noroeste-de-la-palma-tijarafe,Bodegas Noroeste de La Palma — Vega Norte,Tijarafe,Bodega,"Vino blanco Vega Norte, Tinto de Tea tradicional","Bellido Alto, s/n, 38780 Tijarafe, La Palma","Bodega de Tijarafe que elabora los vinos Vega Norte con variedades autóctonas y mantiene la tradición del vino de Tea.",Lun-Vie 08:00–15:30,+34922491075,info@vinosveganorte.com,https://veganorte.es/,https://www.facebook.com/VinosVegaNorte/,https://www.instagram.com/vinosveganorte/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Noroeste%20de%20La%20Palma%20Vega%20Norte%2C%20Bellido%20Alto%2C%20Tijarafe%2C%20La%20Palma,28.7377791,-17.9661529,,verificado,no comprobado,
bodega-tamanca-el-paso,Bodega Tamanca,El Paso,Bodega,"Vino tinto Tamanca, vinos de variedades autóctonas palmeras","Calle San Nicolás, 38750 El Paso, La Palma","Bodega fundada en 1962 en El Paso que elabora vinos palmeros y conserva instalaciones excavadas en la roca volcánica.",Visitas y restauración,+34922494155,bodegatamanca@gmail.com,https://bodegastamanca.com/,https://www.facebook.com/bodegatamanca/,https://www.instagram.com/bodegas_tamanca,https://www.google.com/maps/search/?api=1&query=Bodega%20Tamanca%2C%20Calle%20San%20Nicol%C3%A1s%2C%2038750%20El%20Paso%2C%20La%20Palma,28.6451000,-17.8870000,,verificado,no comprobado,
bodega-tendal-tijarafe,Vinos Tendal — Bodega Castro y Magán,Tijarafe,Bodega,"Vinos Tendal de variedades autóctonas, Tinto de Tea","Camino Bellido Alto, s/n, 38780 Tijarafe, La Palma","Bodega Castro y Magán de Tijarafe, productora de los vinos Tendal y recuperada tras el incendio de 2023.",Visitas concertadas,+34922490066,contact@vinostendal.com,https://www.vinostendal.com/,https://www.facebook.com/bodegastendal/,https://www.instagram.com/vinostendal,https://www.google.com/maps/search/?api=1&query=Bodega%20Castro%20y%20Mag%C3%A1n%20Vinos%20Tendal%2C%20Camino%20Bellido%20Alto%2C%20Tijarafe%2C%20La%20Palma,28.7129500,-17.9568300,,parcial,no comprobado,
bodega-insular-de-la-gomera-vallehermoso,Bodega Insular de La Gomera,Vallehermoso,Bodega,Vino blanco Cumbres de Garajonay de uva Forastera Gomera,"Calle Poeta Pedro García Cabrera, 7, 38840 Vallehermoso, La Gomera","Bodega del Cabildo de La Gomera que recibe uva de viticultores de la isla y elabora el vino Cumbres de Garajonay.",Lun-Vie 08:00–15:00,+34922801546,,https://alimentosdelagomera.com/bodega-insular.html,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Insular%20de%20La%20Gomera%2C%20Calle%20Poeta%20Pedro%20Garc%C3%ADa%20Cabrera%2C%207%2C%2038840%20Vallehermoso%2C%20La%20Gomera,28.1723000,-17.2727000,,parcial,no comprobado,
bodega-niray-alajero,Bodega Niray,Alajeró,Bodega,"Vino blanco Niray de Forastera Gomera, Tinto de Listán Negro","Calle El Guanche, s/n, 38812 Alajeró, La Gomera","Bodega de Alajeró que elabora vinos de variedades gomeras y los comercializa en su tienda oficial.",Visitas concertadas,+34683419230,vinos@niray.es,https://niray.es/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Niray%2C%20Calle%20El%20Guanche%2C%2038812%20Alajer%C3%B3%2C%20La%20Gomera,28.0619900,-17.2383700,,verificado,sí,ecommerce
bodega-elysar-el-pinar,Bodega Elysar,El Pinar de El Hierro,Bodega,"Vino Elysar Baboso Negro, vinos de variedades herreñas","Calle Plaza de la Iglesia, 8, 38914 El Pinar de El Hierro, El Hierro","Bodega de El Pinar que elabora vinos Elysar con variedades tradicionales de El Hierro.",Visitas previa cita,+34662509381,vinoselysar@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Elysar%2C%20Calle%20Plaza%20de%20la%20Iglesia%2C%208%2C%2038914%20El%20Pinar%20de%20El%20Hierro,27.7013900,-17.9800000,,parcial,no comprobado,
bodega-soterana-frontera,Bodega Soterana,Frontera,Bodega,"Vino blanco tradicional Soterana, Tinto varietal Baboso Negro","Calle El Canal, Los Llanillos, 38911 Frontera, El Hierro","Bodega familiar de Los Llanillos, en Frontera, dedicada a vinos tradicionales de variedades herreñas.",Visitas concertadas,+34626295453,,,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Soterana%2C%20Calle%20El%20Canal%2C%20Los%20Llanillos%2C%2038911%20Frontera%2C%20El%20Hierro,27.7468000,-18.0209000,,parcial,no comprobado,
finca-noel-adeje,Finca Noel,Adeje,Aceite,Aceite de oliva virgen extra ecológico Finca Noel de aceituna Arbequina,"Tijoco Bajo, 38677 Adeje, Tenerife","Finca olivarera ecológica de Tijoco Bajo con almazara propia, productora de aceite monovarietal de arbequina.",Visitas concertadas,,fincanoel@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Finca%20Noel%2C%20Tijoco%20Bajo%2C%20Adeje%2C%20Tenerife,28.1584600,-16.7667700,,parcial,no comprobado,
aceite-lercaro-tacoronte,Aceite Lercaro,Tacoronte,Aceite,Aceite de oliva virgen extra Lercaro,"Tacoronte, Tenerife","Productor de Tacoronte que elabora el aceite de oliva virgen extra Lercaro.",,+34671367730,jaro43@telefonica.net,,,,https://www.google.com/maps/search/?api=1&query=Aceite%20Lercaro%2C%20Tacoronte%2C%20Tenerife,28.4760000,-16.4201000,,parcial,no comprobado,
oleoarona-arona,Oleoarona,Arona,Aceite,"Aceite de oliva virgen extra Oleoarona, coupage de variedades cultivadas en Tenerife","Arona, Tenerife","Productora de Arona que elabora aceite de oliva virgen extra bajo la marca Oleoarona.",,,,,,,https://www.google.com/maps/search/?api=1&query=Oleoarona%2C%20Arona%2C%20Tenerife,28.0921000,-16.6876000,,parcial,no comprobado,
queseria-montesdeoca-adeje,Quesería Montesdeoca,Adeje,Lácteos y quesos,"Quesos de cabra Montesdeoca frescos, semicurados y añejos","Km 44 de la TF-82, Tijoco Bajo, 38677 Adeje, Tenerife","Granja y quesería de Adeje que elabora quesos artesanos con leche de su propio ganado caprino y ovino.",Visitas concertadas,+34922691940,info@quesosmontesdeoca.com,https://quesosmontesdeoca.com/,https://www.facebook.com/queseriamontesdeoca/,https://www.instagram.com/queseriamontesdeoca/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Montesdeoca%2C%20Km%2044%20TF-82%2C%20Tijoco%20Bajo%2C%20Adeje%2C%20Tenerife,28.1631362,-16.7543590,,verificado,no comprobado,
queseria-de-benijos-la-orotava,Quesería de Benijos,La Orotava,Lácteos y quesos,"Quesos frescos, semicurados y curados de cabra, vaca y mezcla","Camino La Iglesia, 7, Benijos, 38313 La Orotava, Tenerife","Central lechera de La Orotava integrada en la Cooperativa La Candelaria, que transforma leche de ganaderías familiares de Tenerife.",Lun-Vie 08:00–15:00,+34922333405,info@queseriadebenijos.es,https://www.queseriadebenijos.es/,https://www.facebook.com/QueseriaDeBenijos/,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20de%20Benijos%2C%20Camino%20La%20Iglesia%2C%207%2C%2038313%20La%20Orotava%2C%20Tenerife,28.3608967,-16.5453475,,verificado,no comprobado,
queseria-pinolere-la-orotava,Quesería Pinolere,La Orotava,Lácteos y quesos,"Quesos de cabra frescos, semicurados y ahumados","Pinolere, 38310 La Orotava, Tenerife","Quesería artesanal de Pinolere que elabora quesos de leche de cabra y participa en los certámenes insulares.",,+34649363131,,https://www.laorotava.es/es/lugares/queseria-pinolere,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Pinolere%2C%20La%20Orotava%2C%20Tenerife,28.3799629,-16.4978312,,parcial,no comprobado,
queseria-la-florida-san-cristobal-de-la-laguna,Quesería La Florida,San Cristóbal de La Laguna,Lácteos y quesos,"Quesos de cabra frescos, ahumados, semicurados y curados; yogur y requesón","Punta del Hidalgo, 38240 San Cristóbal de La Laguna, Tenerife","Quesería familiar de Punta del Hidalgo que cría cabras de raza Tenerife Norte y transforma íntegramente su propia leche.",,,,,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20La%20Florida%2C%20Punta%20del%20Hidalgo%2C%20Tenerife,28.5700000,-16.3300000,,parcial,no comprobado,
quesos-palmera-garafia,Quesos Palmera,Garafía,Lácteos y quesos,"Queso Palmero DOP de leche cruda de cabra palmera","La Palmera, 38787 Garafía, La Palma","Quesería artesana de Roberto Carlos Pérez Fernández en Garafía, inscrita en la DOP Queso Palmero.",,+34690965419,,https://www.quesopalmero.es/marcas/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Palmera%2C%20Garaf%C3%ADa%2C%20La%20Palma,28.8041600,-17.9167200,,parcial,no comprobado,
queseria-luna-de-awara-garafia,Quesería Luna de Awara,Garafía,Lácteos y quesos,"Queso Palmero DOP tierno, semicurado, curado y ahumado","La Barrera, 5, La Mata, 38787 Garafía, La Palma","Quesería artesanal de Lácteos Inlaka con ganadería de cabra palmera en Garafía, activa y premiada en AgroCanarias 2026.",Consultar,+34652351878,inlaka_lacteos@gmail.com,https://www.quesopalmero.es/marcas/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Luna%20de%20Awara%2C%20La%20Barrera%205%2C%20Garaf%C3%ADa%2C%20La%20Palma,28.8041600,-17.9167200,,parcial,no comprobado,
cooperativa-ganaderos-de-el-hierro-valverde,Sociedad Cooperativa Ganaderos de El Hierro,Valverde,Lácteos y quesos,"Queso Herreño fresco, tierno, ahumado y curado","Carretera El Majano, 38915 Valverde, El Hierro","Cooperativa insular fundada en 1981 que transforma leche de sus socios y comercializa la marca Queso Herreño desde su quesería de El Majano.",Consultar,+34922550327,gerencia@cooperativaganaderos.com,https://quesoselherreño.es/,,,https://www.google.com/maps/search/?api=1&query=Sociedad%20Cooperativa%20Ganaderos%20de%20El%20Hierro%2C%20Carretera%20El%20Majano%2C%20Valverde,27.8031000,-17.9228000,,verificado,no comprobado,
queso-de-las-carboneras-sotera-santa-cruz-de-tenerife,Queso de Las Carboneras (Sotera),Santa Cruz de Tenerife,Lácteos y quesos,Queso artesanal de cabra de Anaga,"Las Carboneras, Anaga, Santa Cruz de Tenerife","Productora artesanal conocida como Sotera, vinculada al queso de cabra de Las Carboneras y presentada entre los productores de Anaga en GastroCanarias.",Consultar,,,,,,https://www.google.com/maps/search/?api=1&query=Queso%20de%20Las%20Carboneras%20Sotera%2C%20Anaga%2C%20Santa%20Cruz%20de%20Tenerife,,,,parcial,no comprobado,
carniceria-madre-del-agua-tacoronte,Carnicería Madre del Agua,Tacoronte,Charcutería,"Carne canaria, cortes madurados y embutidos de autor","Carretera General Tejina-Tacoronte, 52, 38350 Tacoronte, Tenerife","Carnicería de Alejandro Fernández activa desde 2008, especializada en carne canaria, cortes frescos y elaborados propios, con reparto a domicilio.",Mié-Jue y Sáb-Dom 08:00–14:00; Vie 08:00–13:30 y 17:00–20:00,+34922192109,,https://www.carniceriamadredelagua.es/,https://www.facebook.com/profile.php?id=100042831207093,https://www.instagram.com/carniceria_madredelagua,https://maps.app.goo.gl/uaWSqP5WiyJ9QdtRA,28.4805300,-16.4137600,,verificado,sí,whatsapp
meat-boutique-adeje,Meat Boutique,Adeje,Charcutería,"Cortes madurados en seco, hamburguesas y salchichas de elaboración propia","Centro Comercial X-Sur, Calle Lisboa, 2, 38660 Costa Adeje, Adeje","Carnicería y restaurante de Venture Group Tenerife que madura cortes en sus instalaciones y elabora hamburguesas, salchichas y carnes marinadas.",Lun-Vie 09:00–21:00; Sáb-Dom 10:00–21:00,+34822621145,,https://meatboutiquetenerife.com/es/,https://www.facebook.com/meatboutique.adeje/,https://www.instagram.com/meatboutique.adeje/,https://www.google.com/maps/search/?api=1&query=Meat%20Boutique%2C%20Centro%20Comercial%20X-Sur%2C%20Calle%20Lisboa%202%2C%20Adeje,28.1166700,-16.7166700,,verificado,sí,ecommerce
carniceria-la-pena-la-guancha,Carnicería Charcutería La Peña,La Guancha,Charcutería,"Carnes frescas y productos cárnicos elaborados","Urbanización La Peña, 1, 38440 La Guancha, Tenerife","Carnicería constituida en La Guancha en 2005, dedicada a la venta y elaboración de carnes y productos derivados.",Consultar,+34620334370,,https://carnicerialapeña.es/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Charcuter%C3%ADa%20La%20Pe%C3%B1a%2C%20Urbanizaci%C3%B3n%20La%20Pe%C3%B1a%201%2C%20La%20Guancha,28.3956547,-16.6565372,,parcial,no comprobado,
la-boutique-de-la-carne-santa-cruz-de-tenerife,La Boutique de la Carne Álvarez de Lugo,Santa Cruz de Tenerife,Charcutería,Carnes frescas y productos cárnicos,"Calle de Benavides, 27, 38004 Santa Cruz de Tenerife","Comercio especializado en carnes y productos cárnicos de Santa Cruz de Tenerife; la actividad actual solo se ha podido contrastar en directorios públicos.",Consultar,+34922034767,,,,,https://www.google.com/maps/search/?api=1&query=La%20Boutique%20de%20la%20Carne%2C%20Calle%20de%20Benavides%2027%2C%20Santa%20Cruz%20de%20Tenerife,28.4666700,-16.2500000,,parcial,no comprobado,
